game,axis,parameter,beta,rho,h,epsilon,start_id,x0,y0,horizon,cumulative_avg_gradient_l1,instantaneous_gradient_l1,interaction_ratio
interaction_dominated,beta,0.9,0.9,0.9,0.0005,0.05,1,-0.5,0.5,3000,1.7426812743305857,0.6344896489076695,3.0
interaction_dominated,beta,0.9,0.9,0.9,0.0005,0.05,1,-0.5,0.5,10000,0.5660438931838467,2.621991872345895e-06,3.0
interaction_dominated,beta,0.9,0.9,0.9,0.0005,0.05,2,0.5,-0.5,1000,2.5438898292801744,2.20232627020688,3.0
interaction_dominated,beta,0.9,0.9,0.9,0.0005,0.05,2,0.5,-0.5,3000,1.7426812743305857,0.6344896489076695,3.0
interaction_dominated,beta,0.9,0.9,0.9,0.0005,0.05,2,0.5,-0.5,10000,0.5660438931838467,2.621991872345895e-06,3.0
interaction_dominated,beta,0.9,0.9,0.9,0.0005,0.05,3,-0.5,-0.5,1000,2.5438898292801744,2.20232627020688,3.0
interaction_dominated,beta,0.9,0.9,0.9,0.0005,0.05,3,-0.5,-0.5,3000,1.7426812743305857,0.6344896489076695,3.0
interaction_dominated,beta,0.9,0.9,0.9,0.0005,0.05,3,-0.5,-0.5,10000,0.5660438931838467,2.621991872345895e-06,3.0
interaction_dominated,beta,0.9,0.9,0.9,0.0005,0.05,4,0.8,0.2,1000,3.100266602994592,2.5763457261274008,3.0
interaction_dominated,beta,0.9,0.9,0.9,0.0005,0.05,4,0.8,0.2,3000,2.246069231944943,1.048682800403911,3.0
interaction_dominated,beta,0.9,0.9,0.9,0.0005,0.05,4,0.8,0.2,10000,0.7654089085290542,1.0085801951172718e-05,3.0
interaction_dominated,beta,0.9,0.9,0.9,0.0005,0.05,5,-0.8,0.2,1000,2.4105738429536543,1.943303642374039,3.0
interaction_dominated,beta,0.9,0.9,0.9,0.0005,0.05,5,-0.8,0.2,3000,1.5691507362287982,0.4982330892297635,3.0
interaction_dominated,beta,0.9,0.9,0.9,0.0005,0.05,5,-0.8,0.2,10000,0.5016742615268218,2.1651300771057055e-06,3.0
interaction_dominated,beta,0.9,0.9,0.9,0.0005,0.05,6,0.2,-0.8,1000,3.100266602994592,2.5763457261274008,3.0
interaction_dominated,beta,0.9,0.9,0.9,0.0005,0.05,6,0.2,-0.8,3000,2.246069231944943,1.048682800403911,3.0
interaction_dominated,beta,0.9,0.9,0.9,0.0005,0.05,6,0.2,-0.8,10000,0.7654089085290542,1.0085801951172718e-05,3.0
interaction_dominated,beta,0.9,0.9,0.9,0.0005,0.05,7,-0.2,-0.8,1000,2.4105738429536543,1.943303642374039,3.0
interaction_dominated,beta,0.9,0.9,0.9,0.0005,0.05,7,-0.2,-0.8,3000,1.5691507362287982,0.4982330892297635,3.0
interaction_dominated,beta,0.9,0.9,0.9,0.0005,0.05,7,-0.2,-0.8,10000,0.5016742615268218,2.1651300771057055e-06,3.0
interaction_dominated,rho,0.3,0.0,0.3,0.01,0.05,0,0.5,0.5,1000,0.2721740688637475,3.286034517835806e-14,3.0
interaction_dominated,rho,0.3,0.0,0.3,0.01,0.05,0,0.5,0.5,3000,0.09072468962124934,2.3619241931304226e-45,3.0
interaction_dominated,rho,0.3,0.0,0.3,0.01,0.05,0,0.5,0.5,10000,0.0272174068863748,9.475323096357654e-155,3.0
interaction_dominated,rho,0.3,0.0,0.3,0.01,0.05,1,-0.5,0.5,1000,0.2721740688637475,3.286034517835806e-14,3.0
interaction_dominated,rho,0.3,0.0,0.3,0.01,0.05,1,-0.5,0.5,3000,0.09072468962124934,2.3619241931304226e-45,3.0
interaction_dominated,rho,0.3,0.0,0.3,0.01,0.05,1,-0.5,0.5,10000,0.0272174068863748,9.475323096357654e-155,3.0
interaction_dominated,rho,0.3,0.0,0.3,0.01,0.05,2,0.5,-0.5,1000,0.2721740688637475,3.286034517835806e-14,3.0
interaction_dominated,rho,0.3,0.0,0.3,0.01,0.05,2,0.5,-0.5,3000,0.09072468962124934,2.3619241931304226e-45,3.0
interaction_dominated,rho,0.3,0.0,0.3,0.01,0.05,2,0.5,-0.5,10000,0.0272174068863748,9.475323096357654e-155,3.0
interaction_dominated,rho,0.3,0.0,0.3,0.01,0.05,3,-0.5,-0.5,1000,0.2721740688637475,3.286034517835806e-14,3.0
interaction_dominated,rho,0.3,0.0,0.3,0.01,0.05,3,-0.5,-0.5,3000,0.09072468962124934,2.3619241931304226e-45,3.0
interaction_dominated,rho,0.3,0.0,0.3,0.01,0.05,3,-0.5,-0.5,10000,0.0272174068863748,9.475323096357654e-155,3.0
interaction_dominated,rho,0.3,0.0,0.3,0.01,0.05,4,0.8,0.2,1000,0.3693187739601309,1.2039898930650177e-13,3.0
interaction_dominated,rho,0.3,0.0,0.3,0.01,0.05,4,0.8,0.2,3000,0.12310625798671113,5.047368936784494e-45,3.0
interaction_dominated,rho,0.3,0.0,0.3,0.01,0.05,4,0.8,0.2,10000,0.03693187739601334,2.4944613045984747e-154,3.0
interaction_dominated,rho,0.3,0.0,0.3,0.01,0.05,5,-0.8,0.2,1000,0.24079134609955413,2.5817262220948502e-14,3.0
interaction_dominated,rho,0.3,0.0,0.3,0.01,0.05,5,-0.8,0.2,3000,0.08026378203318486,1.2991473089518311e-45,3.0
interaction_dominated,rho,0.3,0.0,0.3,0.01,0.05,5,-0.8,0.2,10000,0.02407913460995546,6.016287433516856e-155,3.0
interaction_dominated,rho,0.3,0.0,0.3,0.01,0.05,6,0.2,-0.8,1000,0.3693187739601309,1.2039898930650177e-13,3.0
interaction_dominated,rho,0.3,0.0,0.3,0.01,0.05,6,0.2,-0.8,3000,0.12310625798671113,5.047368936784494e-45,3.0
interaction_dominated,rho,0.3,0.0,0.3,0.01,0.05,6,0.2,-0.8,10000,0.03693187739601334,2.4944613045984747e-154,3.0
interaction_dominated,rho,0.3,0.0,0.3,0.01,0.05,7,-0.2,-0.8,1000,0.24079134609955413,2.5817262220948502e-14,3.0
interaction_dominated,rho,0.3,0.0,0.3,0.01,0.05,7,-0.2,-0.8,3000,0.08026378203318486,1.2991473089518311e-45,3.0
interaction_dominated,rho,0.3,0.0,0.3,0.01,0.05,7,-0.2,-0.8,10000,0.02407913460995546,6.016287433516856e-155,3.0
interaction_dominated,rho,0.5,0.0,0.5,0.01,0.05,0,0.5,0.5,1000,0.26058811262595,3.1049603502676406e-14,3.0
interaction_dominated,rho,0.5,0.0,0.5,0.01,0.05,0,0.5,0.5,3000,0.08686270420865003,1.3552796624571543e-45,3.0
interaction_dominated,rho,0.5,0.0,0.5,0.01,0.05,0,0.5,0.5,10000,0.02605881126259501,5.759995282347095e-155,3.0
interaction_dominated,rho,0.5,0.0,0.5,0.01,0.05,1,-0.5,0.5,1000,0.26058811262595,3.1049603502676406e-14,3.0
interaction_dominated,rho,0.5,0.0,0.5,0.01,0.05,1,-0.5,0.5,3000,0.08686270420865003,1.3552796624571543e-45,3.0
interaction_dominated,rho,0.5,0.0,0.5,0.01,0.05,1,-0.5,0.5,10000,0.02605881126259501,5.759995282347095e-155,3.0
interaction_dominated,rho,0.5,0.0,0.5,0.01,0.05,2,0.5,-0.5,1000,0.26058811262595,3.1049603502676406e-14,3.0
interaction_dominated,rho,0.5,0.0,0.5,0.01,0.05,2,0.5,-0.5,3000,0.08686270420865003,1.3552796624571543e-45,3.0
interaction_dominated,rho,0.5,0.0,0.5,0.01,0.05,2,0.5,-0.5,10000,0.02605881126259501,5.759995282347095e-155,3.0
interaction_dominated,rho,0.5,0.0,0.5,0.01,0.05,3,-0.5,-0.5,1000,0.26058811262595,3.1049603502676406e-14,3.0
interaction_dominated,rho,0.5,0.0,0.5,0.01,0.05,3,-0.5,-0.5,3000,0.08686270420865003,1.3552796624571543e-45,3.0
interaction_dominated,rho,0.5,0.0,0.5,0.01,0.05,3,-0.5,-0.5,10000,0.02605881126259501,5.759995282347095e-155,3.0
interaction_dominated,rho,0.5,0.0,0.5,0.01,0.05,4,0.8,0.2,1000,0.35495041196595767,7.479161796533609e-14,3.0
interaction_dominated,rho,0.5,0.0,0.5,0.01,0.05,4,0.8,0.2,3000,0.11831680398865307,4.860399804855246e-45,3.0
interaction_dominated,rho,0.5,0.0,0.5,0.01,0.05,4,0.8,0.2,10000,0.035495041196595925,1.8557283671316192e-154,3.0
interaction_dominated,rho,0.5,0.0,0.5,0.01,0.05,5,-0.8,0.2,1000,0.23008802206940523,2.0132622288523033e-14,3.0
interaction_dominated,rho,0.5,0.0,0.5,0.01,0.05,5,-0.8,0.2,3000,0.07669600735646849,1.1060890437363906e-45,3.0
